Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;XRRigPosition;CameraGlobalPosition;CameraForward;GazeStatus;CombinedGazeForward;CombinedGazePosition;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftEyePupilSize;RightEyeStatus;RightEyeForward;RightEyePosition;RightEyePupilSize;FocusDistance;FocusStability;GazeHitObject;GazeHitPosition
5835594;1000114072127457587;63789618778282;(-0.499, 1.635, 2.925);(-0.006, 0.999, -0.007, 0.042);(0.000, 0.000, 0.000);(-0.499, 1.635, 2.925);(0.084, -0.013, -0.996);VALID;(-0.340, -0.012, 0.940);(0.000, 0.000, 0.000);VALID;(-0.302, -0.004, 0.953);(-0.034, 0.000, 0.000);0.06142134;VALID;(-0.443, -0.020, 0.896);(0.034, 0.000, 0.000);0.05191323;0.4044735;0.8255265;Distance Text Near;(-0.371, 1.629, 2.638)
5835595;1000114072132459903;63789618778282;(-0.499, 1.635, 2.925);(-0.006, 0.999, -0.007, 0.042);(0.000, 0.000, 0.000);(-0.499, 1.635, 2.925);(0.084, -0.013, -0.996);VALID;(-0.340, -0.012, 0.940);(0.000, 0.000, 0.000);VALID;(-0.302, -0.004, 0.953);(-0.034, 0.000, 0.000);0.06138456;VALID;(-0.443, -0.020, 0.896);(0.034, 0.000, 0.000);0.05207338;0.4044416;0.8295959;Distance Text Near;(-0.371, 1.629, 2.638)
5835596;1000114072137462075;63789618778293;(-0.499, 1.635, 2.926);(-0.006, 0.999, -0.006, 0.042);(0.000, 0.000, 0.000);(-0.499, 1.635, 2.926);(0.084, -0.012, -0.996);VALID;(-0.340, -0.012, 0.940);(0.000, 0.000, 0.000);VALID;(-0.301, -0.004, 0.953);(-0.034, 0.000, 0.000);0.0613979;VALID;(-0.443, -0.020, 0.896);(0.034, 0.000, 0.000);0.05213669;0.4040729;0.7795055;Distance Text Near;(-0.371, 1.629, 2.639)
5835597;1000114072142464104;63789618778293;(-0.499, 1.635, 2.926);(-0.006, 0.999, -0.006, 0.042);(0.000, 0.000, 0.000);(-0.499, 1.635, 2.926);(0.084, -0.012, -0.996);VALID;(-0.339, -0.012, 0.941);(0.000, 0.000, 0.000);VALID;(-0.301, -0.003, 0.954);(-0.034, 0.000, 0.000);0.06143484;VALID;(-0.443, -0.020, 0.896);(0.034, 0.000, 0.000);0.05215683;0.4035382;0.7792717;Distance Text Near;(-0.371, 1.629, 2.639)
5835598;1000114072147465990;63789618778304;(-0.499, 1.636, 2.926);(-0.006, 0.999, -0.006, 0.042);(0.000, 0.000, 0.000);(-0.499, 1.636, 2.926);(0.084, -0.012, -0.996);VALID;(-0.339, -0.012, 0.941);(0.000, 0.000, 0.000);VALID;(-0.301, -0.003, 0.954);(-0.034, 0.000, 0.000);0.06142193;VALID;(-0.443, -0.020, 0.896);(0.034, 0.000, 0.000);0.0521671;0.4033483;0.7352359;Distance Text Near;(-0.371, 1.630, 2.639)
5835599;1000114072152467815;63789618778304;(-0.499, 1.636, 2.926);(-0.006, 0.999, -0.006, 0.042);(0.000, 0.000, 0.000);(-0.499, 1.636, 2.926);(0.084, -0.012, -0.996);VALID;(-0.339, -0.012, 0.941);(0.000, 0.000, 0.000);VALID;(-0.301, -0.003, 0.954);(-0.034, 0.000, 0.000);0.06136061;VALID;(-0.443, -0.020, 0.896);(0.034, 0.000, 0.000);0.05216455;0.4030793;0.7391701;Distance Text Near;(-0.371, 1.630, 2.639)
5835600;1000114072157469607;63789618778315;(-0.499, 1.636, 2.926);(-0.006, 0.999, -0.006, 0.042);(0.000, 0.000, 0.000);(-0.499, 1.636, 2.926);(0.084, -0.011, -0.996);VALID;(-0.339, -0.012, 0.941);(0.000, 0.000, 0.000);VALID;(-0.301, -0.003, 0.954);(-0.034, 0.000, 0.000);0.06135002;VALID;(-0.443, -0.020, 0.896);(0.034, 0.000, 0.000);0.05217103;0.4028085;0.7408201;Distance Text Near;(-0.371, 1.630, 2.639)
5835601;1000114072162471395;63789618778315;(-0.499, 1.636, 2.926);(-0.006, 0.999, -0.006, 0.042);(0.000, 0.000, 0.000);(-0.499, 1.636, 2.926);(0.084, -0.011, -0.996);VALID;(-0.339, -0.012, 0.941);(0.000, 0.000, 0.000);VALID;(-0.301, -0.003, 0.954);(-0.034, 0.000, 0.000);0.06134486;VALID;(-0.443, -0.020, 0.896);(0.034, 0.000, 0.000);0.0519711;0.4023735;0.7146609;Distance Text Near;(-0.371, 1.630, 2.639)
5835602;1000114072167464824;63789618778327;(-0.500, 1.636, 2.926);(-0.006, 0.999, -0.006, 0.042);(0.000, 0.000, 0.000);(-0.500, 1.636, 2.926);(0.084, -0.011, -0.996);VALID;(-0.339, -0.012, 0.941);(0.000, 0.000, 0.000);VALID;(-0.300, -0.003, 0.954);(-0.034, 0.000, 0.000);0.06131164;VALID;(-0.443, -0.020, 0.896);(0.034, 0.000, 0.000);0.052021;0.4019833;0.7328867;Distance Text Near;(-0.372, 1.630, 2.639)
5835603;1000114072172459952;63789618778327;(-0.500, 1.636, 2.926);(-0.006, 0.999, -0.006, 0.042);(0.000, 0.000, 0.000);(-0.500, 1.636, 2.926);(0.084, -0.011, -0.996);VALID;(-0.339, -0.012, 0.941);(0.000, 0.000, 0.000);VALID;(-0.300, -0.003, 0.954);(-0.034, 0.000, 0.000);0.06126413;VALID;(-0.443, -0.020, 0.896);(0.034, 0.000, 0.000);0.05203472;0.4011802;0.7579226;Distance Text Near;(-0.372, 1.630, 2.639)
5835604;1000114072177462178;63789618778337;(-0.500, 1.636, 2.927);(-0.006, 0.999, -0.006, 0.042);(0.000, 0.000, 0.000);(-0.500, 1.636, 2.927);(0.085, -0.011, -0.996);VALID;(-0.339, -0.012, 0.941);(0.000, 0.000, 0.000);VALID;(-0.300, -0.003, 0.954);(-0.034, 0.000, 0.000);0.06124395;VALID;(-0.443, -0.020, 0.896);(0.034, 0.000, 0.000);0.05214572;0.4011245;0.7406203;Distance Text Near;(-0.372, 1.630, 2.640)
5835605;1000114072182464532;63789618778338;(-0.500, 1.636, 2.927);(-0.006, 0.999, -0.006, 0.042);(0.000, 0.000, 0.000);(-0.500, 1.636, 2.927);(0.085, -0.011, -0.996);VALID;(-0.338, -0.012, 0.941);(0.000, 0.000, 0.000);VALID;(-0.300, -0.003, 0.954);(-0.034, 0.000, 0.000);0.06119386;VALID;(-0.443, -0.020, 0.896);(0.034, 0.000, 0.000);0.05208879;0.4007097;0.7213345;Distance Text Near;(-0.372, 1.630, 2.640)
5835606;1000114072187467014;63789618778338;(-0.500, 1.636, 2.927);(-0.006, 0.999, -0.006, 0.042);(0.000, 0.000, 0.000);(-0.500, 1.636, 2.927);(0.085, -0.011, -0.996);VALID;(-0.338, -0.012, 0.941);(0.000, 0.000, 0.000);VALID;(-0.300, -0.003, 0.954);(-0.034, 0.000, 0.000);0.06118198;VALID;(-0.443, -0.020, 0.896);(0.034, 0.000, 0.000);0.0519451;0.4004911;0.7721506;Distance Text Near;(-0.372, 1.630, 2.640)
5835607;1000114072192469570;63789618778348;(-0.500, 1.636, 2.927);(-0.006, 0.999, -0.005, 0.042);(0.000, 0.000, 0.000);(-0.500, 1.636, 2.927);(0.085, -0.010, -0.996);VALID;(-0.338, -0.012, 0.941);(0.000, 0.000, 0.000);VALID;(-0.299, -0.003, 0.954);(-0.034, 0.000, 0.000);0.06112713;VALID;(-0.443, -0.020, 0.896);(0.034, 0.000, 0.000);0.05177537;0.4002791;0.8161508;Distance Text Near;(-0.372, 1.630, 2.640)
5835608;1000114072197472119;63789618778349;(-0.500, 1.636, 2.927);(-0.006, 0.999, -0.005, 0.042);(0.000, 0.000, 0.000);(-0.500, 1.636, 2.927);(0.085, -0.010, -0.996);VALID;(-0.337, -0.012, 0.941);(0.000, 0.000, 0.000);VALID;(-0.299, -0.003, 0.954);(-0.034, 0.000, 0.000);0.06107149;VALID;(-0.443, -0.020, 0.896);(0.034, 0.000, 0.000);0.05176227;0.3997429;0.8394685;Distance Text Near;(-0.372, 1.630, 2.640)
5835609;1000114072202474660;63789618778360;(-0.500, 1.636, 2.927);(-0.006, 0.999, -0.005, 0.042);(0.000, 0.000, 0.000);(-0.500, 1.636, 2.927);(0.085, -0.010, -0.996);VALID;(-0.337, -0.012, 0.941);(0.000, 0.000, 0.000);VALID;(-0.299, -0.003, 0.954);(-0.034, 0.000, 0.000);0.06103232;VALID;(-0.443, -0.020, 0.896);(0.034, 0.000, 0.000);0.05178763;0.3991384;0.8066708;Distance Text Near;(-0.373, 1.630, 2.640)
5835610;1000114072207477193;63789618778360;(-0.500, 1.636, 2.927);(-0.006, 0.999, -0.005, 0.042);(0.000, 0.000, 0.000);(-0.500, 1.636, 2.927);(0.085, -0.010, -0.996);VALID;(-0.337, -0.012, 0.942);(0.000, 0.000, 0.000);VALID;(-0.299, -0.003, 0.954);(-0.034, 0.000, 0.000);0.06096565;VALID;(-0.443, -0.020, 0.897);(0.034, 0.000, 0.000);0.05186096;0.4000513;0.7678276;Distance Text Near;(-0.373, 1.630, 2.640)
5835611;1000114072212479583;63789618778371;(-0.500, 1.636, 2.927);(-0.006, 0.999, -0.005, 0.043);(0.000, 0.000, 0.000);(-0.500, 1.636, 2.927);(0.085, -0.010, -0.996);VALID;(-0.337, -0.012, 0.942);(0.000, 0.000, 0.000);VALID;(-0.299, -0.004, 0.954);(-0.034, 0.000, 0.000);0.06070856;VALID;(-0.443, -0.020, 0.896);(0.034, 0.000, 0.000);0.05234037;0.4001092;0.7356521;Distance Text Near;(-0.372, 1.630, 2.640)
5835612;1000114072217481830;63789618778371;(-0.500, 1.636, 2.927);(-0.006, 0.999, -0.005, 0.043);(0.000, 0.000, 0.000);(-0.500, 1.636, 2.927);(0.085, -0.010, -0.996);VALID;(-0.337, -0.013, 0.941);(0.000, 0.000, 0.000);VALID;(-0.300, -0.004, 0.954);(-0.034, 0.000, 0.000);0.06087323;VALID;(-0.443, -0.020, 0.896);(0.034, 0.000, 0.000);0.05232874;0.4005171;0.6727768;Distance Text Near;(-0.372, 1.630, 2.640)
5835613;1000114072222483932;63789618778382;(-0.500, 1.636, 2.928);(-0.006, 0.999, -0.005, 0.043);(0.000, 0.000, 0.000);(-0.500, 1.636, 2.928);(0.085, -0.010, -0.996);VALID;(-0.337, -0.013, 0.941);(0.000, 0.000, 0.000);VALID;(-0.300, -0.004, 0.954);(-0.034, 0.000, 0.000);0.06098015;VALID;(-0.443, -0.021, 0.896);(0.034, 0.000, 0.000);0.05236653;0.4012756;0.6116022;Distance Text Near;(-0.372, 1.630, 2.641)
5835614;1000114072227485893;63789618778382;(-0.500, 1.636, 2.928);(-0.006, 0.999, -0.005, 0.043);(0.000, 0.000, 0.000);(-0.500, 1.636, 2.928);(0.085, -0.010, -0.996);VALID;(-0.338, -0.013, 0.941);(0.000, 0.000, 0.000);VALID;(-0.300, -0.004, 0.954);(-0.034, 0.000, 0.000);0.06102783;VALID;(-0.443, -0.021, 0.896);(0.034, 0.000, 0.000);0.05238615;0.4021181;0.5692368;Distance Text Near;(-0.372, 1.630, 2.641)
5835615;1000114072232487712;63789618778382;(-0.500, 1.636, 2.928);(-0.006, 0.999, -0.005, 0.043);(0.000, 0.000, 0.000);(-0.500, 1.636, 2.928);(0.085, -0.010, -0.996);VALID;(-0.338, -0.013, 0.941);(0.000, 0.000, 0.000);VALID;(-0.301, -0.004, 0.954);(-0.034, 0.000, 0.000);0.06102223;VALID;(-0.443, -0.021, 0.896);(0.034, 0.000, 0.000);0.05240987;0.4029835;0.6055735;Distance Text Near;(-0.372, 1.630, 2.641)
5835616;1000114072237489473;63789618778393;(-0.500, 1.636, 2.928);(-0.006, 0.999, -0.005, 0.043);(0.000, 0.000, 0.000);(-0.500, 1.636, 2.928);(0.085, -0.010, -0.996);VALID;(-0.339, -0.013, 0.941);(0.000, 0.000, 0.000);VALID;(-0.301, -0.004, 0.954);(-0.034, 0.000, 0.000);0.0610292;VALID;(-0.443, -0.021, 0.896);(0.034, 0.000, 0.000);0.05236834;0.4040128;0.6165923;Distance Text Near;(-0.371, 1.630, 2.641)
5835617;1000114072242491229;63789618778393;(-0.500, 1.636, 2.928);(-0.006, 0.999, -0.005, 0.043);(0.000, 0.000, 0.000);(-0.500, 1.636, 2.928);(0.085, -0.010, -0.996);VALID;(-0.340, -0.013, 0.940);(0.000, 0.000, 0.000);VALID;(-0.301, -0.005, 0.953);(-0.034, 0.000, 0.000);0.06102165;VALID;(-0.443, -0.021, 0.896);(0.034, 0.000, 0.000);0.05227088;0.405104;0.6521828;Distance Text Near;(-0.371, 1.630, 2.641)
5835618;1000114072247483454;63789618778404;(-0.500, 1.636, 2.928);(-0.006, 0.999, -0.005, 0.043);(0.000, 0.000, 0.000);(-0.500, 1.636, 2.928);(0.086, -0.010, -0.996);VALID;(-0.340, -0.013, 0.940);(0.000, 0.000, 0.000);VALID;(-0.302, -0.005, 0.953);(-0.034, 0.000, 0.000);0.06101126;VALID;(-0.443, -0.021, 0.896);(0.034, 0.000, 0.000);0.052204;0.406161;0.6483359;Distance Text Near;(-0.371, 1.630, 2.641)
5835619;1000114072252477419;63789618778404;(-0.500, 1.636, 2.928);(-0.006, 0.999, -0.005, 0.043);(0.000, 0.000, 0.000);(-0.500, 1.636, 2.928);(0.086, -0.010, -0.996);VALID;(-0.341, -0.013, 0.940);(0.000, 0.000, 0.000);VALID;(-0.302, -0.005, 0.953);(-0.034, 0.000, 0.000);0.06100949;VALID;(-0.443, -0.021, 0.896);(0.034, 0.000, 0.000);0.05218098;0.4072184;0.6535578;Distance Text Near;(-0.371, 1.630, 2.641)
5835620;1000114072257479508;63789618778415;(-0.500, 1.636, 2.928);(-0.006, 0.999, -0.005, 0.043);(0.000, 0.000, 0.000);(-0.500, 1.636, 2.928);(0.086, -0.009, -0.996);VALID;(-0.341, -0.013, 0.940);(0.000, 0.000, 0.000);VALID;(-0.303, -0.005, 0.953);(-0.034, 0.000, 0.000);0.06100367;VALID;(-0.443, -0.021, 0.896);(0.034, 0.000, 0.000);0.05220536;0.4081255;0.6840415;Distance Text Near;(-0.371, 1.630, 2.642)
5835621;1000114072262481727;63789618778415;(-0.500, 1.636, 2.928);(-0.006, 0.999, -0.005, 0.043);(0.000, 0.000, 0.000);(-0.500, 1.636, 2.928);(0.086, -0.009, -0.996);VALID;(-0.342, -0.013, 0.940);(0.000, 0.000, 0.000);VALID;(-0.303, -0.005, 0.953);(-0.034, 0.000, 0.000);0.0610179;VALID;(-0.443, -0.021, 0.896);(0.034, 0.000, 0.000);0.05221619;0.4087974;0.6878913;Distance Text Near;(-0.371, 1.630, 2.642)
5835622;1000114072267484075;63789618778428;(-0.500, 1.636, 2.929);(-0.006, 0.999, -0.005, 0.043);(0.000, 0.000, 0.000);(-0.500, 1.636, 2.929);(0.086, -0.009, -0.996);VALID;(-0.342, -0.013, 0.939);(0.000, 0.000, 0.000);VALID;(-0.303, -0.005, 0.953);(-0.034, 0.000, 0.000);0.06100138;VALID;(-0.443, -0.021, 0.896);(0.034, 0.000, 0.000);0.05224428;0.4094692;0.679763;Distance Text Near;(-0.370, 1.630, 2.642)
5835623;1000114072272486552;63789618778428;(-0.500, 1.636, 2.929);(-0.006, 0.999, -0.005, 0.043);(0.000, 0.000, 0.000);(-0.500, 1.636, 2.929);(0.086, -0.009, -0.996);VALID;(-0.343, -0.013, 0.939);(0.000, 0.000, 0.000);VALID;(-0.304, -0.005, 0.953);(-0.034, 0.000, 0.000);0.06096883;VALID;(-0.443, -0.021, 0.896);(0.034, 0.000, 0.000);0.05223805;0.4101052;0.6884549;Distance Text Near;(-0.370, 1.630, 2.642)
5835624;1000114072277489077;63789618778428;(-0.500, 1.636, 2.929);(-0.006, 0.999, -0.005, 0.043);(0.000, 0.000, 0.000);(-0.500, 1.636, 2.929);(0.086, -0.009, -0.996);VALID;(-0.344, -0.013, 0.939);(0.000, 0.000, 0.000);VALID;(-0.304, -0.005, 0.953);(-0.034, 0.000, 0.000);0.06096149;VALID;(-0.444, -0.021, 0.896);(0.034, 0.000, 0.000);0.0522588;0.4109668;0.7242373;Distance Text Near;(-0.370, 1.630, 2.642)
5835625;1000114072282491594;63789618778438;(-0.500, 1.636, 2.929);(-0.007, 0.999, -0.005, 0.043);(0.000, 0.000, 0.000);(-0.500, 1.636, 2.929);(0.086, -0.009, -0.996);VALID;(-0.344, -0.014, 0.939);(0.000, 0.000, 0.000);VALID;(-0.305, -0.005, 0.952);(-0.034, 0.000, 0.000);0.06094799;VALID;(-0.444, -0.021, 0.896);(0.034, 0.000, 0.000);0.0522594;0.4113623;0.6534219;Distance Text Near;(-0.370, 1.630, 2.642)
5835626;1000114072287494103;63789618778438;(-0.500, 1.636, 2.929);(-0.007, 0.999, -0.005, 0.043);(0.000, 0.000, 0.000);(-0.500, 1.636, 2.929);(0.086, -0.009, -0.996);VALID;(-0.344, -0.014, 0.939);(0.000, 0.000, 0.000);VALID;(-0.305, -0.005, 0.952);(-0.034, 0.000, 0.000);0.06091459;VALID;(-0.444, -0.021, 0.896);(0.034, 0.000, 0.000);0.05224517;0.4110499;0.6301354;Distance Text Near;(-0.370, 1.630, 2.642)
5835627;1000114072292496550;63789618778449;(-0.500, 1.636, 2.929);(-0.007, 0.999, -0.005, 0.043);(0.000, 0.000, 0.000);(-0.500, 1.636, 2.929);(0.086, -0.009, -0.996);VALID;(-0.344, -0.014, 0.939);(0.000, 0.000, 0.000);VALID;(-0.306, -0.005, 0.952);(-0.034, 0.000, 0.000);0.06084395;VALID;(-0.444, -0.021, 0.896);(0.034, 0.000, 0.000);0.05219609;0.4125142;0.5781865;Distance Text Near;(-0.370, 1.631, 2.642)
5835628;1000114072297498853;63789618778450;(-0.500, 1.636, 2.929);(-0.007, 0.999, -0.005, 0.043);(0.000, 0.000, 0.000);(-0.500, 1.636, 2.929);(0.086, -0.009, -0.996);VALID;(-0.344, -0.014, 0.939);(0.000, 0.000, 0.000);VALID;(-0.306, -0.006, 0.952);(-0.034, 0.000, 0.000);0.06077193;VALID;(-0.444, -0.021, 0.896);(0.034, 0.000, 0.000);0.05217801;0.4138673;0.5889022;Distance Text Near;(-0.370, 1.631, 2.642)
5835629;1000114072302501014;63789618778460;(-0.500, 1.636, 2.929);(-0.007, 0.999, -0.005, 0.043);(0.000, 0.000, 0.000);(-0.500, 1.636, 2.929);(0.086, -0.009, -0.996);VALID;(-0.344, -0.014, 0.939);(0.000, 0.000, 0.000);VALID;(-0.307, -0.006, 0.952);(-0.034, 0.000, 0.000);0.06068867;VALID;(-0.445, -0.021, 0.895);(0.034, 0.000, 0.000);0.05226041;0.4133393;0.5648834;Distance Text Near;(-0.370, 1.631, 2.643)
5835630;1000114072307503035;63789618778460;(-0.500, 1.636, 2.929);(-0.007, 0.999, -0.005, 0.043);(0.000, 0.000, 0.000);(-0.500, 1.636, 2.929);(0.086, -0.009, -0.996);VALID;(-0.344, -0.014, 0.939);(0.000, 0.000, 0.000);VALID;(-0.307, -0.006, 0.952);(-0.034, 0.000, 0.000);0.06060477;VALID;(-0.445, -0.021, 0.895);(0.034, 0.000, 0.000);0.05228508;0.4135847;0.5644913;Distance Text Near;(-0.370, 1.631, 2.643)
5835631;1000114072312504914;63789618778471;(-0.500, 1.636, 2.929);(-0.007, 0.999, -0.005, 0.043);(0.000, 0.000, 0.000);(-0.500, 1.636, 2.929);(0.086, -0.009, -0.996);VALID;(-0.344, -0.014, 0.939);(0.000, 0.000, 0.000);VALID;(-0.307, -0.006, 0.952);(-0.034, 0.000, 0.000);0.06055729;VALID;(-0.445, -0.021, 0.895);(0.034, 0.000, 0.000);0.05234076;0.4145128;0.5279422;Distance Text Near;(-0.370, 1.631, 2.643)
5835632;1000114072317506653;63789618778471;(-0.500, 1.636, 2.929);(-0.007, 0.999, -0.005, 0.043);(0.000, 0.000, 0.000);(-0.500, 1.636, 2.929);(0.086, -0.009, -0.996);VALID;(-0.344, -0.014, 0.939);(0.000, 0.000, 0.000);VALID;(-0.307, -0.006, 0.952);(-0.034, 0.000, 0.000);0.06044891;VALID;(-0.446, -0.021, 0.895);(0.034, 0.000, 0.000);0.05234446;0.4134628;0.4780379;Distance Text Near;(-0.370, 1.631, 2.643)
5835633;1000114072322508329;63789618778483;(-0.501, 1.636, 2.930);(-0.007, 0.999, -0.005, 0.043);(0.000, 0.000, 0.000);(-0.501, 1.636, 2.930);(0.087, -0.008, -0.996);VALID;(-0.344, -0.014, 0.939);(0.000, 0.000, 0.000);VALID;(-0.307, -0.006, 0.952);(-0.034, 0.000, 0.000);0.06039253;VALID;(-0.446, -0.021, 0.895);(0.034, 0.000, 0.000);0.05229539;0.4117586;0.4919101;Distance Text Near;(-0.370, 1.631, 2.643)
5835634;1000114072327510002;63789618778483;(-0.501, 1.636, 2.930);(-0.007, 0.999, -0.005, 0.043);(0.000, 0.000, 0.000);(-0.501, 1.636, 2.930);(0.087, -0.008, -0.996);VALID;(-0.344, -0.014, 0.939);(0.000, 0.000, 0.000);VALID;(-0.308, -0.006, 0.951);(-0.034, 0.000, 0.000);0.06030551;VALID;(-0.447, -0.022, 0.894);(0.034, 0.000, 0.000);0.05222014;0.4105041;0.4797666;Distance Text Near;(-0.370, 1.631, 2.643)
5835635;1000114072332502254;63789618778483;(-0.501, 1.636, 2.930);(-0.007, 0.999, -0.005, 0.043);(0.000, 0.000, 0.000);(-0.501, 1.636, 2.930);(0.087, -0.008, -0.996);VALID;(-0.344, -0.014, 0.939);(0.000, 0.000, 0.000);VALID;(-0.308, -0.006, 0.951);(-0.034, 0.000, 0.000);0.06024871;VALID;(-0.447, -0.022, 0.894);(0.034, 0.000, 0.000);0.0519569;0.4121034;0.3432378;Distance Text Near;(-0.370, 1.631, 2.643)
5835636;1000114072337496266;63789618778493;(-0.501, 1.636, 2.930);(-0.007, 0.999, -0.004, 0.043);(0.000, 0.000, 0.000);(-0.501, 1.636, 2.930);(0.087, -0.008, -0.996);VALID;(-0.344, -0.014, 0.939);(0.000, 0.000, 0.000);VALID;(-0.308, -0.006, 0.951);(-0.034, 0.000, 0.000);0.06020269;VALID;(-0.447, -0.022, 0.894);(0.034, 0.000, 0.000);0.05181712;0.4124053;0.2565766;Distance Text Near;(-0.370, 1.631, 2.643)
5835637;1000114072342498325;63789618778493;(-0.501, 1.636, 2.930);(-0.007, 0.999, -0.004, 0.043);(0.000, 0.000, 0.000);(-0.501, 1.636, 2.930);(0.087, -0.008, -0.996);VALID;(-0.344, -0.014, 0.939);(0.000, 0.000, 0.000);VALID;(-0.308, -0.006, 0.951);(-0.034, 0.000, 0.000);0.06016157;VALID;(-0.447, -0.022, 0.894);(0.034, 0.000, 0.000);0.0517797;0.4121555;0.2093699;Distance Text Near;(-0.370, 1.631, 2.643)
5835638;1000114072347500513;63789618778504;(-0.501, 1.636, 2.930);(-0.007, 0.999, -0.004, 0.043);(0.000, 0.000, 0.000);(-0.501, 1.636, 2.930);(0.087, -0.008, -0.996);VALID;(-0.344, -0.014, 0.939);(0.000, 0.000, 0.000);VALID;(-0.308, -0.006, 0.951);(-0.034, 0.000, 0.000);0.06014318;VALID;(-0.447, -0.022, 0.894);(0.034, 0.000, 0.000);0.05155076;0.412852;0.1072294;Distance Text Near;(-0.370, 1.631, 2.644)
5835639;1000114072352502829;63789618778504;(-0.501, 1.636, 2.930);(-0.007, 0.999, -0.004, 0.043);(0.000, 0.000, 0.000);(-0.501, 1.636, 2.930);(0.087, -0.008, -0.996);VALID;(-0.344, -0.014, 0.939);(0.000, 0.000, 0.000);VALID;(-0.309, -0.006, 0.951);(-0.034, 0.000, 0.000);0.06009855;VALID;(-0.447, -0.022, 0.895);(0.034, 0.000, 0.000);0.05162535;0.4137386;0.0974808;Distance Text Near;(-0.370, 1.631, 2.644)
5835640;1000114072357505273;63789618778515;(-0.501, 1.636, 2.930);(-0.007, 0.999, -0.004, 0.043);(0.000, 0.000, 0.000);(-0.501, 1.636, 2.930);(0.087, -0.008, -0.996);VALID;(-0.345, -0.014, 0.939);(0.000, 0.000, 0.000);VALID;(-0.309, -0.006, 0.951);(-0.034, 0.000, 0.000);0.06000244;VALID;(-0.446, -0.022, 0.895);(0.034, 0.000, 0.000);0.05166865;0.4145884;0.09629851;Distance Text Near;(-0.370, 1.631, 2.644)
5835641;1000114072362507763;63789618778515;(-0.501, 1.636, 2.930);(-0.007, 0.999, -0.004, 0.043);(0.000, 0.000, 0.000);(-0.501, 1.636, 2.930);(0.087, -0.008, -0.996);VALID;(-0.345, -0.014, 0.939);(0.000, 0.000, 0.000);VALID;(-0.309, -0.006, 0.951);(-0.034, 0.000, 0.000);0.05998816;VALID;(-0.446, -0.022, 0.895);(0.034, 0.000, 0.000);0.05165988;0.4145944;0.05192721;Distance Text Near;(-0.370, 1.631, 2.644)
5835642;1000114072367510244;63789618778526;(-0.501, 1.636, 2.931);(-0.007, 0.999, -0.004, 0.043);(0.000, 0.000, 0.000);(-0.501, 1.636, 2.931);(0.087, -0.007, -0.996);VALID;(-0.345, -0.014, 0.938);(0.000, 0.000, 0.000);VALID;(-0.309, -0.006, 0.951);(-0.034, 0.000, 0.000);0.05993028;VALID;(-0.446, -0.022, 0.895);(0.034, 0.000, 0.000);0.05158854;0.4147071;0.06480189;Distance Text Near;(-0.370, 1.631, 2.644)
5835643;1000114072372512744;63789618778526;(-0.501, 1.636, 2.931);(-0.007, 0.999, -0.004, 0.043);(0.000, 0.000, 0.000);(-0.501, 1.636, 2.931);(0.087, -0.007, -0.996);VALID;(-0.345, -0.014, 0.939);(0.000, 0.000, 0.000);VALID;(-0.309, -0.006, 0.951);(-0.034, 0.000, 0.000);0.05986207;VALID;(-0.447, -0.022, 0.894);(0.034, 0.000, 0.000);0.05145884;0.414581;0.02687363;Distance Text Near;(-0.370, 1.631, 2.644)
5835644;1000114072377515152;63789618778537;(-0.501, 1.636, 2.931);(-0.007, 0.999, -0.004, 0.043);(0.000, 0.000, 0.000);(-0.501, 1.636, 2.931);(0.087, -0.007, -0.996);VALID;(-0.345, -0.014, 0.939);(0.000, 0.000, 0.000);VALID;(-0.309, -0.006, 0.951);(-0.034, 0.000, 0.000);0.05985956;VALID;(-0.447, -0.022, 0.894);(0.034, 0.000, 0.000);0.05120657;0.4144821;0.1136753;Distance Text Near;(-0.370, 1.631, 2.644)
5835645;1000114072382517417;63789618778537;(-0.501, 1.636, 2.931);(-0.007, 0.999, -0.004, 0.043);(0.000, 0.000, 0.000);(-0.501, 1.636, 2.931);(0.087, -0.007, -0.996);VALID;(-0.345, -0.014, 0.939);(0.000, 0.000, 0.000);VALID;(-0.309, -0.006, 0.951);(-0.034, 0.000, 0.000);0.05978552;VALID;(-0.447, -0.022, 0.894);(0.034, 0.000, 0.000);0.05108137;0.4146692;0.09959536;Distance Text Near;(-0.370, 1.631, 2.644)
5835646;1000114072387519539;63789618778548;(-0.501, 1.637, 2.931);(-0.007, 0.999, -0.004, 0.043);(0.000, 0.000, 0.000);(-0.501, 1.637, 2.931);(0.087, -0.007, -0.996);VALID;(-0.345, -0.014, 0.938);(0.000, 0.000, 0.000);VALID;(-0.309, -0.006, 0.951);(-0.034, 0.000, 0.000);0.05971005;VALID;(-0.447, -0.022, 0.894);(0.034, 0.000, 0.000);0.05104451;0.4147696;0.1628838;Distance Text Near;(-0.370, 1.632, 2.644)
