Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;XRRigPosition;CameraGlobalPosition;CameraForward;GazeStatus;CombinedGazeForward;CombinedGazePosition;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftEyePupilSize;RightEyeStatus;RightEyeForward;RightEyePosition;RightEyePupilSize;FocusDistance;FocusStability;GazeHitObject;GazeHitPosition
5838824;1000114088283495775;63789618794435;(-0.498, 1.633, 2.894);(-0.006, 0.998, -0.018, 0.053);(0.000, 0.000, 0.000);(-0.498, 1.633, 2.894);(0.107, -0.036, -0.994);VALID;(0.008, -0.004, 1.000);(0.000, 0.000, 0.000);VALID;(0.154, -0.012, 0.988);(-0.034, 0.000, 0.000);0.05091256;VALID;(-0.094, 0.009, 0.996);(0.034, 0.000, 0.000);0.0501698;0.2691197;0;Distance Text Near;(-0.468, 1.621, 2.599)
5838825;1000114088288496453;63789618794445;(-0.498, 1.633, 2.894);(-0.006, 0.998, -0.019, 0.053);(0.000, 0.000, 0.000);(-0.498, 1.633, 2.894);(0.107, -0.036, -0.994);VALID;(0.008, -0.003, 1.000);(0.000, 0.000, 0.000);VALID;(0.154, -0.011, 0.988);(-0.034, 0.000, 0.000);0.0509115;VALID;(-0.093, 0.009, 0.996);(0.034, 0.000, 0.000);0.05020585;0.2699458;0;Distance Text Near;(-0.468, 1.622, 2.598)
5838826;1000114088293497130;63789618794445;(-0.498, 1.633, 2.894);(-0.006, 0.998, -0.019, 0.053);(0.000, 0.000, 0.000);(-0.498, 1.633, 2.894);(0.107, -0.036, -0.994);VALID;(0.007, -0.001, 1.000);(0.000, 0.000, 0.000);VALID;(0.153, -0.009, 0.988);(-0.034, 0.000, 0.000);0.05083889;VALID;(-0.093, 0.009, 0.996);(0.034, 0.000, 0.000);0.05008177;0.270524;0;Distance Text Near;(-0.468, 1.622, 2.598)
5838827;1000114088298497806;63789618794457;(-0.498, 1.633, 2.893);(-0.006, 0.998, -0.019, 0.053);(0.000, 0.000, 0.000);(-0.498, 1.633, 2.893);(0.106, -0.037, -0.994);VALID;(0.005, -0.001, 1.000);(0.000, 0.000, 0.000);VALID;(0.153, -0.008, 0.988);(-0.034, 0.000, 0.000);0.05072924;VALID;(-0.095, 0.009, 0.995);(0.034, 0.000, 0.000);0.04987343;0.2695968;0;Distance Text Near;(-0.468, 1.622, 2.598)
5838828;1000114088303498479;63789618794457;(-0.498, 1.633, 2.893);(-0.006, 0.998, -0.019, 0.053);(0.000, 0.000, 0.000);(-0.498, 1.633, 2.893);(0.106, -0.037, -0.994);VALID;(0.004, 0.000, 1.000);(0.000, 0.000, 0.000);VALID;(0.152, -0.007, 0.988);(-0.034, 0.000, 0.000);0.05066563;VALID;(-0.096, 0.009, 0.995);(0.034, 0.000, 0.000);0.0498712;0.2691621;0;Distance Text Near;(-0.468, 1.622, 2.598)
5838829;1000114088308499149;63789618794467;(-0.498, 1.633, 2.893);(-0.006, 0.998, -0.019, 0.053);(0.000, 0.000, 0.000);(-0.498, 1.633, 2.893);(0.106, -0.038, -0.994);VALID;(0.006, 0.002, 1.000);(0.000, 0.000, 0.000);VALID;(0.152, -0.004, 0.988);(-0.034, 0.000, 0.000);0.05053069;VALID;(-0.097, 0.009, 0.995);(0.034, 0.000, 0.000);0.04987042;0.2690423;0;Distance Text Near;(-0.469, 1.623, 2.598)
5838830;1000114088313499814;63789618794467;(-0.498, 1.633, 2.893);(-0.006, 0.998, -0.019, 0.053);(0.000, 0.000, 0.000);(-0.498, 1.633, 2.893);(0.106, -0.038, -0.994);VALID;(0.006, 0.004, 1.000);(0.000, 0.000, 0.000);VALID;(0.152, 0.000, 0.988);(-0.034, 0.000, 0.000);0.0505139;VALID;(-0.097, 0.009, 0.995);(0.034, 0.000, 0.000);0.04960833;0.2690626;0;Distance Text Near;(-0.469, 1.623, 2.598)
5838831;1000114088318500504;63789618794478;(-0.499, 1.633, 2.893);(-0.006, 0.998, -0.019, 0.053);(0.000, 0.000, 0.000);(-0.499, 1.633, 2.893);(0.106, -0.038, -0.994);VALID;(0.008, 0.005, 1.000);(0.000, 0.000, 0.000);VALID;(0.153, 0.003, 0.988);(-0.034, 0.000, 0.000);0.05049295;VALID;(-0.097, 0.009, 0.995);(0.034, 0.000, 0.000);0.0495808;0.2688089;0;Distance Text Near;(-0.470, 1.624, 2.598)
5838832;1000114088323501194;63789618794478;(-0.499, 1.633, 2.893);(-0.006, 0.998, -0.019, 0.053);(0.000, 0.000, 0.000);(-0.499, 1.633, 2.893);(0.106, -0.038, -0.994);VALID;(0.009, 0.006, 1.000);(0.000, 0.000, 0.000);VALID;(0.153, 0.005, 0.988);(-0.034, 0.000, 0.000);0.05044905;VALID;(-0.097, 0.009, 0.995);(0.034, 0.000, 0.000);0.04955725;0.2683996;0;Distance Text Near;(-0.470, 1.624, 2.598)
5838833;1000114088328505344;63789618794478;(-0.499, 1.633, 2.893);(-0.006, 0.998, -0.019, 0.053);(0.000, 0.000, 0.000);(-0.499, 1.633, 2.893);(0.106, -0.038, -0.994);VALID;(0.011, 0.006, 1.000);(0.000, 0.000, 0.000);VALID;(0.154, 0.005, 0.988);(-0.034, 0.000, 0.000);0.05049622;VALID;(-0.097, 0.008, 0.995);(0.034, 0.000, 0.000);0.04946287;0.2678236;0;Distance Text Near;(-0.470, 1.624, 2.598)
5838834;1000114088333509481;63789618794489;(-0.499, 1.633, 2.893);(-0.006, 0.998, -0.019, 0.053);(0.000, 0.000, 0.000);(-0.499, 1.633, 2.893);(0.106, -0.038, -0.994);VALID;(0.013, 0.006, 1.000);(0.000, 0.000, 0.000);VALID;(0.154, 0.006, 0.988);(-0.034, 0.000, 0.000);0.05049342;VALID;(-0.097, 0.008, 0.995);(0.034, 0.000, 0.000);0.04937137;0.2671779;0;Distance Text Near;(-0.472, 1.624, 2.597)
5838835;1000114088338513601;63789618794489;(-0.499, 1.633, 2.893);(-0.006, 0.998, -0.019, 0.053);(0.000, 0.000, 0.000);(-0.499, 1.633, 2.893);(0.106, -0.038, -0.994);VALID;(0.017, 0.006, 1.000);(0.000, 0.000, 0.000);VALID;(0.155, 0.006, 0.988);(-0.034, 0.000, 0.000);0.05052797;VALID;(-0.097, 0.008, 0.995);(0.034, 0.000, 0.000);0.04925383;0.2668687;0;Distance Text Near;(-0.472, 1.624, 2.597)
5838836;1000114088343517709;63789618794503;(-0.499, 1.633, 2.893);(-0.007, 0.998, -0.019, 0.053);(0.000, 0.000, 0.000);(-0.499, 1.633, 2.893);(0.107, -0.037, -0.994);VALID;(0.020, 0.006, 1.000);(0.000, 0.000, 0.000);VALID;(0.155, 0.007, 0.988);(-0.034, 0.000, 0.000);0.05053752;VALID;(-0.097, 0.008, 0.995);(0.034, 0.000, 0.000);0.0492944;0.2665485;0;Distance Text Near;(-0.475, 1.624, 2.597)
5838837;1000114088348521802;63789618794503;(-0.499, 1.633, 2.893);(-0.007, 0.998, -0.019, 0.053);(0.000, 0.000, 0.000);(-0.499, 1.633, 2.893);(0.107, -0.037, -0.994);VALID;(0.027, 0.006, 1.000);(0.000, 0.000, 0.000);VALID;(0.156, 0.007, 0.988);(-0.034, 0.000, 0.000);0.05050351;VALID;(-0.097, 0.007, 0.995);(0.034, 0.000, 0.000);0.04934366;0.2659509;0;Distance Text Near;(-0.475, 1.624, 2.597)
5838838;1000114088353525883;63789618794514;(-0.499, 1.633, 2.892);(-0.007, 0.998, -0.019, 0.053);(0.000, 0.000, 0.000);(-0.499, 1.633, 2.892);(0.107, -0.037, -0.994);VALID;(0.030, 0.006, 1.000);(0.000, 0.000, 0.000);VALID;(0.156, 0.008, 0.988);(-0.034, 0.000, 0.000);0.05051115;VALID;(-0.096, 0.007, 0.995);(0.034, 0.000, 0.000);0.04920254;0.2657106;0;Distance Text Near;(-0.478, 1.624, 2.596)
5838839;1000114088358526489;63789618794514;(-0.499, 1.633, 2.892);(-0.007, 0.998, -0.019, 0.053);(0.000, 0.000, 0.000);(-0.499, 1.633, 2.892);(0.107, -0.037, -0.994);VALID;(0.032, 0.006, 0.999);(0.000, 0.000, 0.000);VALID;(0.156, 0.008, 0.988);(-0.034, 0.000, 0.000);0.05049832;VALID;(-0.096, 0.007, 0.995);(0.034, 0.000, 0.000);0.04872917;0.2656143;0;Distance Text Near;(-0.478, 1.624, 2.596)
5838840;1000114088363527094;63789618794514;(-0.499, 1.633, 2.892);(-0.007, 0.998, -0.019, 0.053);(0.000, 0.000, 0.000);(-0.499, 1.633, 2.892);(0.107, -0.037, -0.994);VALID;(0.036, 0.008, 0.999);(0.000, 0.000, 0.000);VALID;(0.156, 0.009, 0.988);(-0.034, 0.000, 0.000);0.05049247;VALID;(-0.090, 0.008, 0.996);(0.034, 0.000, 0.000);0.04928232;0.2725383;0;Distance Text Near;(-0.478, 1.624, 2.596)
5838841;1000114088368527698;63789618794524;(-0.499, 1.633, 2.892);(-0.007, 0.998, -0.019, 0.053);(0.000, 0.000, 0.000);(-0.499, 1.633, 2.892);(0.107, -0.037, -0.994);VALID;(0.043, 0.008, 0.999);(0.000, 0.000, 0.000);VALID;(0.157, 0.009, 0.988);(-0.034, 0.000, 0.000);0.05052817;VALID;(-0.077, 0.007, 0.997);(0.034, 0.000, 0.000);0.04321162;0.2871034;0;Distance Text Near;(-0.480, 1.624, 2.596)
5838842;1000114088373528300;63789618794525;(-0.499, 1.633, 2.892);(-0.007, 0.998, -0.019, 0.053);(0.000, 0.000, 0.000);(-0.499, 1.633, 2.892);(0.107, -0.037, -0.994);VALID;(0.046, 0.008, 0.999);(0.000, 0.000, 0.000);VALID;(0.157, 0.009, 0.988);(-0.034, 0.000, 0.000);0.05052964;VALID;(-0.065, 0.007, 0.998);(0.034, 0.000, 0.000);0.04323926;0.3016349;0;Distance Text Near;(-0.480, 1.624, 2.596)
5838843;1000114088378528901;63789618794543;(-0.499, 1.633, 2.892);(-0.007, 0.998, -0.019, 0.054);(0.000, 0.000, 0.000);(-0.499, 1.633, 2.892);(0.107, -0.037, -0.994);VALID;(0.046, 0.009, 0.999);(0.000, 0.000, 0.000);VALID;(0.157, 0.010, 0.988);(-0.034, 0.000, 0.000);0.05040971;VALID;(-0.056, 0.007, 0.998);(0.034, 0.000, 0.000);0.04359069;0.315075;0;Distance Text Near;(-0.482, 1.624, 2.595)
5838844;1000114088383529498;63789618794543;(-0.499, 1.633, 2.892);(-0.007, 0.998, -0.019, 0.054);(0.000, 0.000, 0.000);(-0.499, 1.633, 2.892);(0.107, -0.037, -0.994);VALID;(0.048, 0.008, 0.999);(0.000, 0.000, 0.000);VALID;(0.157, 0.010, 0.987);(-0.034, 0.000, 0.000);0.0504252;VALID;(-0.047, 0.007, 0.999);(0.034, 0.000, 0.000);0.0425581;0.3289196;0;Distance Text Near;(-0.482, 1.624, 2.595)
5838845;1000114088388530094;63789618794543;(-0.499, 1.633, 2.892);(-0.007, 0.998, -0.019, 0.054);(0.000, 0.000, 0.000);(-0.499, 1.633, 2.892);(0.107, -0.037, -0.994);VALID;(0.049, 0.008, 0.999);(0.000, 0.000, 0.000);VALID;(0.157, 0.011, 0.988);(-0.034, 0.000, 0.000);0.05042617;VALID;(-0.039, 0.007, 0.999);(0.034, 0.000, 0.000);0.04242084;0.3416047;0;Distance Text Near;(-0.482, 1.624, 2.595)
5838846;1000114088393530686;63789618794544;(-0.499, 1.633, 2.892);(-0.007, 0.998, -0.019, 0.054);(0.000, 0.000, 0.000);(-0.499, 1.633, 2.892);(0.107, -0.037, -0.994);VALID;(0.051, 0.008, 0.999);(0.000, 0.000, 0.000);VALID;(0.157, 0.012, 0.988);(-0.034, 0.000, 0.000);0.05042584;VALID;(-0.033, 0.006, 0.999);(0.034, 0.000, 0.000);0.04348178;0.3535336;0;Distance Text Near;(-0.482, 1.624, 2.595)
5838847;1000114088398531303;63789618794558;(-0.499, 1.633, 2.891);(-0.008, 0.998, -0.019, 0.054);(0.000, 0.000, 0.000);(-0.499, 1.633, 2.891);(0.108, -0.038, -0.993);VALID;(0.055, 0.007, 0.998);(0.000, 0.000, 0.000);VALID;(0.157, 0.012, 0.988);(-0.034, 0.000, 0.000);0.05041602;VALID;(-0.026, 0.004, 1.000);(0.034, 0.000, 0.000);0.04215501;0.3653291;0;Distance Text Near;(-0.485, 1.623, 2.594)
5838848;1000114088403531916;63789618794559;(-0.499, 1.633, 2.891);(-0.008, 0.998, -0.019, 0.054);(0.000, 0.000, 0.000);(-0.499, 1.633, 2.891);(0.108, -0.038, -0.993);VALID;(0.057, 0.007, 0.998);(0.000, 0.000, 0.000);VALID;(0.157, 0.013, 0.988);(-0.034, 0.000, 0.000);0.05041003;VALID;(-0.022, 0.002, 1.000);(0.034, 0.000, 0.000);0.04164718;0.3740306;0;Distance Text Near;(-0.485, 1.623, 2.594)
5838849;1000114088408535986;63789618794559;(-0.499, 1.633, 2.891);(-0.008, 0.998, -0.019, 0.054);(0.000, 0.000, 0.000);(-0.499, 1.633, 2.891);(0.108, -0.038, -0.993);VALID;(0.061, 0.006, 0.998);(0.000, 0.000, 0.000);VALID;(0.157, 0.013, 0.988);(-0.034, 0.000, 0.000);0.05046994;VALID;(-0.018, 0.000, 1.000);(0.034, 0.000, 0.000);0.04173875;0.3811196;0;Distance Text Near;(-0.485, 1.623, 2.594)
5838850;1000114088413540043;63789618794569;(-0.500, 1.633, 2.891);(-0.008, 0.998, -0.019, 0.054);(0.000, 0.000, 0.000);(-0.500, 1.633, 2.891);(0.108, -0.038, -0.993);VALID;(0.063, 0.006, 0.998);(0.000, 0.000, 0.000);VALID;(0.157, 0.013, 0.988);(-0.034, 0.000, 0.000);0.05050366;VALID;(-0.015, -0.002, 1.000);(0.034, 0.000, 0.000);0.04180582;0.3866587;0;Distance Text Near;(-0.486, 1.623, 2.594)
5838851;1000114088418544085;63789618794569;(-0.500, 1.633, 2.891);(-0.008, 0.998, -0.019, 0.054);(0.000, 0.000, 0.000);(-0.500, 1.633, 2.891);(0.108, -0.038, -0.993);VALID;(0.066, 0.006, 0.998);(0.000, 0.000, 0.000);VALID;(0.157, 0.014, 0.988);(-0.034, 0.000, 0.000);0.05049381;VALID;(-0.014, -0.004, 1.000);(0.034, 0.000, 0.000);0.04222749;0.3893204;0;Distance Text Near;(-0.486, 1.623, 2.594)
5838852;1000114088423548112;63789618794580;(-0.500, 1.633, 2.891);(-0.008, 0.998, -0.019, 0.054);(0.000, 0.000, 0.000);(-0.500, 1.633, 2.891);(0.108, -0.038, -0.993);VALID;(0.067, 0.006, 0.998);(0.000, 0.000, 0.000);VALID;(0.157, 0.014, 0.988);(-0.034, 0.000, 0.000);0.05054412;VALID;(-0.013, -0.006, 1.000);(0.034, 0.000, 0.000);0.04227996;0.3894378;0;Distance Text Near;(-0.487, 1.623, 2.594)
5838853;1000114088428552127;63789618794580;(-0.500, 1.633, 2.891);(-0.008, 0.998, -0.019, 0.054);(0.000, 0.000, 0.000);(-0.500, 1.633, 2.891);(0.108, -0.038, -0.993);VALID;(0.067, 0.006, 0.998);(0.000, 0.000, 0.000);VALID;(0.157, 0.014, 0.988);(-0.034, 0.000, 0.000);0.05052777;VALID;(-0.014, -0.006, 1.000);(0.034, 0.000, 0.000);0.04352332;0.3870079;0;Distance Text Near;(-0.487, 1.623, 2.594)
5838854;1000114088433556130;63789618794591;(-0.500, 1.633, 2.890);(-0.008, 0.998, -0.019, 0.054);(0.000, 0.000, 0.000);(-0.500, 1.633, 2.890);(0.109, -0.037, -0.993);VALID;(0.067, 0.006, 0.998);(0.000, 0.000, 0.000);VALID;(0.156, 0.014, 0.988);(-0.034, 0.000, 0.000);0.05050059;VALID;(-0.014, -0.006, 1.000);(0.034, 0.000, 0.000);0.04327435;0.3871828;0;Distance Text Near;(-0.487, 1.623, 2.593)
5838855;1000114088438556712;63789618794591;(-0.500, 1.633, 2.890);(-0.008, 0.998, -0.019, 0.054);(0.000, 0.000, 0.000);(-0.500, 1.633, 2.890);(0.109, -0.037, -0.993);VALID;(0.067, 0.006, 0.998);(0.000, 0.000, 0.000);VALID;(0.156, 0.014, 0.988);(-0.034, 0.000, 0.000);0.05050934;VALID;(-0.014, -0.006, 1.000);(0.034, 0.000, 0.000);0.04335601;0.3874955;0;Distance Text Near;(-0.487, 1.623, 2.593)
5838856;1000114088443557292;63789618794602;(-0.500, 1.633, 2.890);(-0.008, 0.998, -0.019, 0.054);(0.000, 0.000, 0.000);(-0.500, 1.633, 2.890);(0.108, -0.037, -0.993);VALID;(0.067, 0.006, 0.998);(0.000, 0.000, 0.000);VALID;(0.156, 0.014, 0.988);(-0.034, 0.000, 0.000);0.05051859;VALID;(-0.015, -0.006, 1.000);(0.034, 0.000, 0.000);0.04348866;0.3872024;0;Distance Text Near;(-0.487, 1.623, 2.593)
5838857;1000114088448557898;63789618794602;(-0.500, 1.633, 2.890);(-0.008, 0.998, -0.019, 0.054);(0.000, 0.000, 0.000);(-0.500, 1.633, 2.890);(0.108, -0.037, -0.993);VALID;(0.067, 0.006, 0.998);(0.000, 0.000, 0.000);VALID;(0.156, 0.015, 0.988);(-0.034, 0.000, 0.000);0.05050423;VALID;(-0.015, -0.006, 1.000);(0.034, 0.000, 0.000);0.04349574;0.385976;0;Distance Text Near;(-0.487, 1.623, 2.593)
5838858;1000114088453558501;63789618794613;(-0.500, 1.633, 2.890);(-0.008, 0.998, -0.019, 0.054);(0.000, 0.000, 0.000);(-0.500, 1.633, 2.890);(0.108, -0.037, -0.993);VALID;(0.067, 0.005, 0.998);(0.000, 0.000, 0.000);VALID;(0.156, 0.015, 0.988);(-0.034, 0.000, 0.000);0.0505111;VALID;(-0.015, -0.007, 1.000);(0.034, 0.000, 0.000);0.04344844;0.3859596;0;Distance Text Near;(-0.487, 1.623, 2.593)
5838859;1000114088458559101;63789618794613;(-0.500, 1.633, 2.890);(-0.008, 0.998, -0.019, 0.054);(0.000, 0.000, 0.000);(-0.500, 1.633, 2.890);(0.108, -0.037, -0.993);VALID;(0.067, 0.006, 0.998);(0.000, 0.000, 0.000);VALID;(0.156, 0.015, 0.988);(-0.034, 0.000, 0.000);0.05050502;VALID;(-0.016, -0.006, 1.000);(0.034, 0.000, 0.000);0.04404414;0.3837802;0;Distance Text Near;(-0.487, 1.623, 2.593)
5838860;1000114088463559698;63789618794613;(-0.500, 1.633, 2.890);(-0.008, 0.998, -0.019, 0.054);(0.000, 0.000, 0.000);(-0.500, 1.633, 2.890);(0.108, -0.037, -0.993);VALID;(0.068, 0.005, 0.998);(0.000, 0.000, 0.000);VALID;(0.156, 0.015, 0.988);(-0.034, 0.000, 0.000);0.05052446;VALID;(-0.016, -0.007, 1.000);(0.034, 0.000, 0.000);0.0429394;0.3830436;0;Distance Text Near;(-0.487, 1.623, 2.593)
5838861;1000114088468560294;63789618794624;(-0.500, 1.633, 2.890);(-0.008, 0.998, -0.019, 0.054);(0.000, 0.000, 0.000);(-0.500, 1.633, 2.890);(0.108, -0.036, -0.993);VALID;(0.069, 0.005, 0.998);(0.000, 0.000, 0.000);VALID;(0.156, 0.015, 0.988);(-0.034, 0.000, 0.000);0.05052727;VALID;(-0.015, -0.008, 1.000);(0.034, 0.000, 0.000);0.04370496;0.384903;0;Distance Text Near;(-0.488, 1.623, 2.593)
5838862;1000114088473560886;63789618794624;(-0.500, 1.633, 2.890);(-0.008, 0.998, -0.019, 0.054);(0.000, 0.000, 0.000);(-0.500, 1.633, 2.890);(0.108, -0.036, -0.993);VALID;(0.070, 0.005, 0.998);(0.000, 0.000, 0.000);VALID;(0.156, 0.015, 0.988);(-0.034, 0.000, 0.000);0.0505238;VALID;(-0.014, -0.010, 1.000);(0.034, 0.000, 0.000);0.04285667;0.3859086;0;Distance Text Near;(-0.488, 1.623, 2.593)
5838863;1000114088478561478;63789618794635;(-0.500, 1.633, 2.889);(-0.008, 0.998, -0.019, 0.054);(0.000, 0.000, 0.000);(-0.500, 1.633, 2.889);(0.108, -0.036, -0.993);VALID;(0.071, 0.004, 0.997);(0.000, 0.000, 0.000);VALID;(0.156, 0.015, 0.988);(-0.034, 0.000, 0.000);0.05051752;VALID;(-0.013, -0.012, 1.000);(0.034, 0.000, 0.000);0.04279003;0.3866923;0;Distance Text Near;(-0.488, 1.623, 2.592)
5838864;1000114088483562067;63789618794635;(-0.500, 1.633, 2.889);(-0.008, 0.998, -0.019, 0.054);(0.000, 0.000, 0.000);(-0.500, 1.633, 2.889);(0.108, -0.036, -0.993);VALID;(0.071, 0.004, 0.997);(0.000, 0.000, 0.000);VALID;(0.157, 0.016, 0.988);(-0.034, 0.000, 0.000);0.05047018;VALID;(-0.013, -0.012, 1.000);(0.034, 0.000, 0.000);0.04293542;0.3862797;0;Distance Text Near;(-0.488, 1.623, 2.592)
5838865;1000114088488562655;63789618794646;(-0.500, 1.633, 2.889);(-0.008, 0.998, -0.019, 0.054);(0.000, 0.000, 0.000);(-0.500, 1.633, 2.889);(0.108, -0.036, -0.994);VALID;(0.072, 0.004, 0.997);(0.000, 0.000, 0.000);VALID;(0.157, 0.016, 0.988);(-0.034, 0.000, 0.000);0.05042055;VALID;(-0.012, -0.013, 1.000);(0.034, 0.000, 0.000);0.0430469;0.3857758;0.1148245;Distance Text Near;(-0.489, 1.623, 2.592)
5838866;1000114088493566701;63789618794646;(-0.500, 1.633, 2.889);(-0.008, 0.998, -0.019, 0.054);(0.000, 0.000, 0.000);(-0.500, 1.633, 2.889);(0.108, -0.036, -0.994);VALID;(0.072, 0.003, 0.997);(0.000, 0.000, 0.000);VALID;(0.157, 0.016, 0.987);(-0.034, 0.000, 0.000);0.05036098;VALID;(-0.012, -0.013, 1.000);(0.034, 0.000, 0.000);0.04280931;0.3859249;0.1882542;Distance Text Near;(-0.489, 1.623, 2.592)
5838867;1000114088498570734;63789618794658;(-0.500, 1.633, 2.889);(-0.008, 0.998, -0.019, 0.054);(0.000, 0.000, 0.000);(-0.500, 1.633, 2.889);(0.108, -0.037, -0.994);VALID;(0.072, 0.003, 0.997);(0.000, 0.000, 0.000);VALID;(0.157, 0.016, 0.987);(-0.034, 0.000, 0.000);0.0502827;VALID;(-0.012, -0.014, 1.000);(0.034, 0.000, 0.000);0.04305828;0.3855301;0.2139085;Distance Text Near;(-0.489, 1.622, 2.592)
5838868;1000114088503574754;63789618794658;(-0.500, 1.633, 2.889);(-0.008, 0.998, -0.019, 0.054);(0.000, 0.000, 0.000);(-0.500, 1.633, 2.889);(0.108, -0.037, -0.994);VALID;(0.072, 0.003, 0.997);(0.000, 0.000, 0.000);VALID;(0.157, 0.016, 0.987);(-0.034, 0.000, 0.000);0.05026673;VALID;(-0.012, -0.014, 1.000);(0.034, 0.000, 0.000);0.04308153;0.3846789;0.3211465;Distance Text Near;(-0.489, 1.622, 2.592)
5838869;1000114088508578759;63789618794669;(-0.501, 1.633, 2.889);(-0.009, 0.998, -0.019, 0.054);(0.000, 0.000, 0.000);(-0.501, 1.633, 2.889);(0.107, -0.037, -0.994);VALID;(0.072, 0.003, 0.997);(0.000, 0.000, 0.000);VALID;(0.157, 0.016, 0.987);(-0.034, 0.000, 0.000);0.05026493;VALID;(-0.012, -0.014, 1.000);(0.034, 0.000, 0.000);0.04315374;0.3838347;0.3797024;Distance Text Near;(-0.489, 1.622, 2.592)
5838870;1000114088513582749;63789618794669;(-0.501, 1.633, 2.889);(-0.009, 0.998, -0.019, 0.054);(0.000, 0.000, 0.000);(-0.501, 1.633, 2.889);(0.107, -0.037, -0.994);VALID;(0.072, 0.003, 0.997);(0.000, 0.000, 0.000);VALID;(0.157, 0.016, 0.987);(-0.034, 0.000, 0.000);0.05023434;VALID;(-0.012, -0.015, 1.000);(0.034, 0.000, 0.000);0.04308775;0.3828484;0.3394709;Distance Text Near;(-0.489, 1.622, 2.592)
5838871;1000114088518586724;63789618794669;(-0.501, 1.633, 2.889);(-0.009, 0.998, -0.019, 0.054);(0.000, 0.000, 0.000);(-0.501, 1.633, 2.889);(0.107, -0.037, -0.994);VALID;(0.071, 0.002, 0.997);(0.000, 0.000, 0.000);VALID;(0.157, 0.016, 0.987);(-0.034, 0.000, 0.000);0.05022579;VALID;(-0.012, -0.015, 1.000);(0.034, 0.000, 0.000);0.04286402;0.3823317;0.3334447;Distance Text Near;(-0.489, 1.622, 2.592)
5838872;1000114088523590740;63789618794683;(-0.501, 1.633, 2.889);(-0.009, 0.998, -0.019, 0.053);(0.000, 0.000, 0.000);(-0.501, 1.633, 2.889);(0.107, -0.037, -0.994);VALID;(0.070, 0.002, 0.998);(0.000, 0.000, 0.000);VALID;(0.157, 0.016, 0.987);(-0.034, 0.000, 0.000);0.05022971;VALID;(-0.012, -0.016, 1.000);(0.034, 0.000, 0.000);0.04262539;0.3820059;0.4377575;Distance Text Near;(-0.489, 1.622, 2.591)
5838873;1000114088528591283;63789618794683;(-0.501, 1.633, 2.889);(-0.009, 0.998, -0.019, 0.053);(0.000, 0.000, 0.000);(-0.501, 1.633, 2.889);(0.107, -0.037, -0.994);VALID;(0.070, 0.002, 0.998);(0.000, 0.000, 0.000);VALID;(0.157, 0.016, 0.987);(-0.034, 0.000, 0.000);0.05018438;VALID;(-0.013, -0.016, 1.000);(0.034, 0.000, 0.000);0.04303361;0.3809198;0.465535;Distance Text Near;(-0.489, 1.622, 2.591)
5838874;1000114088533591824;63789618794683;(-0.501, 1.633, 2.889);(-0.009, 0.998, -0.019, 0.053);(0.000, 0.000, 0.000);(-0.501, 1.633, 2.889);(0.107, -0.037, -0.994);VALID;(0.070, 0.001, 0.998);(0.000, 0.000, 0.000);VALID;(0.158, 0.016, 0.987);(-0.034, 0.000, 0.000);0.05018084;VALID;(-0.013, -0.017, 1.000);(0.034, 0.000, 0.000);0.04290057;0.3796039;0.3382761;Distance Text Near;(-0.489, 1.622, 2.591)
5838875;1000114088538592363;63789618794694;(-0.501, 1.632, 2.888);(-0.009, 0.998, -0.019, 0.053);(0.000, 0.000, 0.000);(-0.501, 1.632, 2.888);(0.107, -0.038, -0.994);VALID;(0.070, 0.001, 0.998);(0.000, 0.000, 0.000);VALID;(0.158, 0.016, 0.987);(-0.034, 0.000, 0.000);0.05015514;VALID;(-0.013, -0.017, 1.000);(0.034, 0.000, 0.000);0.0429427;0.3790198;0.30273;Distance Text Near;(-0.489, 1.621, 2.591)
5838876;1000114088543592899;63789618794694;(-0.501, 1.632, 2.888);(-0.009, 0.998, -0.019, 0.053);(0.000, 0.000, 0.000);(-0.501, 1.632, 2.888);(0.107, -0.038, -0.994);VALID;(0.069, 0.001, 0.998);(0.000, 0.000, 0.000);VALID;(0.158, 0.015, 0.987);(-0.034, 0.000, 0.000);0.05014112;VALID;(-0.014, -0.016, 1.000);(0.034, 0.000, 0.000);0.04433534;0.3778229;0.2041429;Distance Text Near;(-0.489, 1.621, 2.591)
5838877;1000114088548593433;63789618794705;(-0.501, 1.632, 2.888);(-0.009, 0.998, -0.019, 0.053);(0.000, 0.000, 0.000);(-0.501, 1.632, 2.888);(0.107, -0.038, -0.994);VALID;(0.069, 0.001, 0.998);(0.000, 0.000, 0.000);VALID;(0.158, 0.015, 0.987);(-0.034, 0.000, 0.000);0.05015722;VALID;(-0.015, -0.015, 1.000);(0.034, 0.000, 0.000);0.04400059;0.3763887;0.1624072;Distance Text Near;(-0.489, 1.621, 2.591)
5838878;1000114088553593965;63789618794705;(-0.501, 1.632, 2.888);(-0.009, 0.998, -0.019, 0.053);(0.000, 0.000, 0.000);(-0.501, 1.632, 2.888);(0.107, -0.038, -0.994);VALID;(0.068, 0.001, 0.998);(0.000, 0.000, 0.000);VALID;(0.158, 0.015, 0.987);(-0.034, 0.000, 0.000);0.05012682;VALID;(-0.017, -0.015, 1.000);(0.034, 0.000, 0.000);0.04417901;0.3737449;0.2141331;Distance Text Near;(-0.489, 1.621, 2.591)
